Legendary_first,Legendary_second,first_winner,HP_diff,Attack_diff,Defense_diff,Sp_Atk_diff,Sp_Def_diff,Height_diff,Weight_diff,Experience_diff,Normal_first,Fire_first,Water_first,Grass_first,Flying_first,Fighting_first,Poison_first,Electric_first,Ground_first,Rock_first,Psychic_first,Ice_first,Bug_first,Ghost_first,Steel_first,Dragon_first,Dark_first,Fairy_first,Normal_second,Fire_second,Water_second,Grass_second,Flying_second,Fighting_second,Poison_second,Electric_second,Ground_second,Rock_second,Psychic_second,Ice_second,Bug_second,Ghost_second,Steel_second,Dragon_second,Dark_second,Fairy_second,First_pokemon_attacks_first,Second_pokemon_attacks_first
1,0,0,0.44666666666666666,0.380327868852459,0.4976303317535545,0.619718309859155,0.5776699029126213,0.5333333333333333,0.5447364263520986,0.5473032714412025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.4622222222222222,0.40983606557377045,0.45023696682464454,0.5105633802816901,0.4126213592233009,0.5052631578947369,0.49760387592816896,0.42793987621573826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5666666666666667,0.5081967213114754,0.580568720379147,0.45774647887323944,0.48543689320388345,0.5228070175438596,0.5441571436094581,0.5013262599469496,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0.5466666666666666,0.5901639344262295,0.6516587677725119,0.8274647887323944,0.5946601941747572,0.6526315789473685,0.8433303491495077,0.6427939876215738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.6444444444444444,0.6229508196721312,0.4834123222748815,0.5105633802816901,0.6310679611650485,0.7087719298245614,0.6179367001948497,0.6038903625110521,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5222222222222223,0.2622950819672131,0.5023696682464455,0.5105633802816901,0.36407766990291257,0.4807017543859649,0.48980988993627894,0.41290893015030944,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5111111111111111,0.33442622950819667,0.5379146919431279,0.4612676056338028,0.5388349514563107,0.3929824561403509,0.5040813102322398,0.4323607427055703,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0.5311111111111111,0.4590163934426229,0.8767772511848342,0.5105633802816901,0.5339805825242718,0.7929824561403509,0.7045658012533572,0.5163572060123784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.5222222222222223,0.540983606557377,0.6161137440758294,0.2640845070422535,0.424757281553398,0.512280701754386,0.5249881510348097,0.44916003536693194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.43333333333333335,0.5737704918032787,0.509478672985782,0.29929577464788737,0.49757281553398053,0.49473684210526314,0.49444415187740276,0.4412024756852343,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.37555555555555553,0.47540983606557374,0.556872037914692,0.45774647887323944,0.5339805825242718,0.4982456140350877,0.5078729790931592,0.45977011494252873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.4222222222222222,0.540983606557377,0.42654028436018954,0.36971830985915494,0.4126213592233009,0.5087719298245614,0.5065037653378271,0.35985853227232534,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4777777777777778,0.2786885245901639,0.556872037914692,0.5985915492957746,0.47330097087378636,0.48771929824561405,0.48549160040023176,0.5473032714412025,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.5555555555555556,0.5081967213114754,0.47393364928909953,0.7394366197183099,0.6189320388349514,0.5263157894736842,0.47843488335352047,0.636604774535809,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0.4288888888888889,0.380327868852459,0.5165876777251185,0.528169014084507,0.5218446601941747,0.49473684210526314,0.48101532466164626,0.4960212201591512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5133333333333333,0.47540983606557374,0.5639810426540284,0.5035211267605634,0.48543689320388345,0.5052631578947369,0.5044499447048292,0.5092838196286472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5066666666666667,0.6196721311475409,0.5639810426540284,0.704225352112676,0.5461165048543689,0.49473684210526314,0.479698772973827,0.5473032714412025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4444444444444444,0.40983606557377045,0.485781990521327,0.45774647887323944,0.4490291262135922,0.47368421052631576,0.4843330349149508,0.40406719717064543,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4666666666666667,0.4524590163934426,0.3601895734597156,0.29225352112676056,0.3203883495145631,0.512280701754386,0.46400547685502136,0.40406719717064543,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,1,0.5111111111111111,0.6229508196721312,0.6279620853080569,0.6161971830985915,0.6067961165048543,0.5228070175438596,0.5258834061825267,0.5985853227232537,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0.42,0.3770491803278688,0.46208530805687204,0.47535211267605637,0.3058252427184466,0.43157894736842106,0.5112960134814893,0.3713527851458886,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5555555555555556,0.5737704918032787,0.533175355450237,0.545774647887324,0.49757281553398053,0.5333333333333333,0.5192479856759177,0.583554376657825,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5377777777777778,0.4590163934426229,0.5402843601895735,0.5211267605633803,0.5194174757281553,0.48771929824561405,0.49892042761598826,0.4624226348364279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0.5266666666666666,0.7377049180327868,0.556872037914692,0.4225352112676056,0.37621359223300965,0.4807017543859649,0.45758070461846334,0.4995579133510168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5733333333333334,0.4524590163934426,0.5687203791469194,0.43309859154929575,0.558252427184466,0.49473684210526314,0.5097161514561062,0.5349248452696729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0.5222222222222223,0.7180327868852459,0.6398104265402844,0.6302816901408451,0.5218446601941747,0.543859649122807,0.5114013376165149,0.5985853227232537,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0.4,0.47540983606557374,0.46208530805687204,0.3943661971830986,0.49757281553398053,0.48771929824561405,0.4975512138606562,0.4916003536693192,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4888888888888889,0.360655737704918,0.3436018957345971,0.3345070422535211,0.4611650485436893,0.49122807017543857,0.5110327031439255,0.40141467727674623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.45555555555555555,0.5245901639344261,0.476303317535545,0.676056338028169,0.4126213592233009,0.3192982456140351,0.39333298225288327,0.48894783377541995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.6711111111111111,0.47540983606557374,0.6800947867298578,0.5809859154929577,0.6674757281553397,0.5368421052631579,0.5416293643688451,0.6834659593280283,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0.33333333333333337,0.5573770491803278,0.3436018957345971,0.36971830985915494,0.30339805825242716,0.47017543859649125,0.46174100795197226,0.3236074270557029,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0.43333333333333335,0.5475409836065573,0.6279620853080569,0.47535211267605637,0.5339805825242718,0.5087719298245614,0.4923376691768919,0.5234305923961097,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.4288888888888889,0.24918032786885244,0.4028436018957346,0.5985915492957746,0.5339805825242718,0.4842105263157895,0.4193480436041919,0.46684350132625996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,1,0.5111111111111111,0.540983606557377,0.6279620853080569,0.7922535211267605,0.49757281553398053,0.48771929824561405,0.4994997103586287,0.5216622458001768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5,0.360655737704918,0.4976303317535545,0.31690140845070425,0.4368932038834951,0.5052631578947369,0.5002369793038075,0.36074270557029176,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5066666666666667,0.4885245901639344,0.5521327014218009,0.647887323943662,0.48543689320388345,0.5157894736842106,0.5273579440728844,0.5658709106984969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5,0.4590163934426229,0.46208530805687204,0.528169014084507,0.49757281553398053,0.49473684210526314,0.48201590394438887,0.5048629531388152,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.4888888888888889,0.6065573770491803,0.5213270142180094,0.6338028169014085,0.47330097087378636,0.49122807017543857,0.46311022170730426,0.5676392572944297,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4666666666666667,0.32131147540983607,0.4786729857819905,0.4507042253521127,0.5509708737864077,0.4666666666666667,0.4897045658012534,0.47833775419982316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5,0.47540983606557374,0.556872037914692,0.6690140845070423,0.6067961165048543,0.5333333333333333,0.5186687029332772,0.6295313881520778,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0.44222222222222224,0.15409836065573768,0.42654028436018954,0.16549295774647887,0.3398058252427184,0.45614035087719296,0.4612143872768445,0.32714412024756856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,0.6,0.540983606557377,0.45734597156398105,0.6866197183098591,0.5946601941747572,0.5298245614035088,0.5178787719205856,0.6348364279398762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5977777777777777,0.5245901639344261,0.580568720379147,0.545774647887324,0.6189320388349514,0.512280701754386,0.5097161514561062,0.5128205128205128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.5,0.3770491803278688,0.556872037914692,0.5633802816901409,0.7888349514563107,0.5087719298245614,0.4573173942808995,0.5817860300618921,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0.44,0.4852459016393442,0.4549763033175355,0.3732394366197183,0.4271844660194174,0.47368421052631576,0.46421612512507243,0.4305923961096375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0.5444444444444444,0.540983606557377,0.5947867298578199,0.6338028169014085,0.5606796116504854,0.38596491228070173,0.46616462162304495,0.5915119363395225,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0.5155555555555555,0.5737704918032787,0.5402843601895735,0.3345070422535211,0.5703883495145631,0.5017543859649123,0.491179103691611,0.5101679929266136,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,1,0.6222222222222222,0.4590163934426229,0.4146919431279621,0.176056338028169,0.4368932038834951,0.44912280701754387,0.5239349096845543,0.3297966401414677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0.5222222222222223,0.5868852459016394,0.556872037914692,0.38732394366197187,0.5339805825242718,0.4982456140350877,0.5750171151719417,0.5075154730327144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5333333333333333,0.3770491803278688,0.4597156398104265,0.6161971830985915,0.5194174757281553,0.49122807017543857,0.49428616567486444,0.5075154730327144,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0.5333333333333333,0.5540983606557377,0.6184834123222749,0.8133802816901409,0.5800970873786407,0.5368421052631579,0.5239349096845543,0.676392572944297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.46,0.5049180327868852,0.5071090047393365,0.44366197183098594,0.6213592233009708,0.49122807017543857,0.49892042761598826,0.48099027409372236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5111111111111111,0.6065573770491803,0.5710900473933649,0.528169014084507,0.5849514563106796,0.6070175438596491,0.5333614197693402,0.5809018567639257,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0.41555555555555557,0.2524590163934426,0.443127962085308,0.40492957746478875,0.424757281553398,0.45964912280701753,0.4607404286692296,0.3740053050397878,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0.4666666666666667,0.5737704918032787,0.47393364928909953,0.40492957746478875,0.5097087378640777,0.47368421052631576,0.4786455316235716,0.4447391688770999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.4888888888888889,0.5377049180327869,0.4976303317535545,0.4647887323943662,0.4126213592233009,0.48771929824561405,0.4809626625941335,0.48983200707338637,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0.5622222222222222,0.5377049180327869,0.5071090047393365,0.6690140845070423,0.5606796116504854,0.5228070175438596,0.5074516825530571,0.5791335101679929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0.5755555555555556,0.7377049180327868,0.533175355450237,0.5809859154929577,0.5946601941747572,0.5333333333333333,0.526304702722629,0.6074270557029178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0.5777777777777777,0.8032786885245902,0.6990521327014219,0.47535211267605637,0.36407766990291257,0.512280701754386,0.6239928379588183,0.6357206012378426,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5711111111111111,0.48196721311475405,0.5379146919431279,0.47887323943661975,0.44417475728155337,0.49473684210526314,0.48691347622307657,0.4297082228116711,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.48,0.4950819672131147,0.5853080568720379,0.29929577464788737,0.4126213592233009,0.4842105263157895,0.4963926483753753,0.4244031830238727,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5133333333333333,0.43606557377049177,0.5521327014218009,0.6514084507042254,0.5436893203883495,0.5017543859649123,0.507241034283006,0.4624226348364279,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0.6044444444444445,0.8,0.6682464454976303,0.7007042253521127,0.6043689320388349,0.5859649122807018,0.6791826847122018,0.7144120247568524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0.5733333333333334,0.40983606557377045,0.33175355450236965,0.38732394366197187,0.30339805825242716,0.5263157894736842,0.5164042340302281,0.45181255526083114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,0,0,0.4777777777777778,0.540983606557377,0.4976303317535545,0.28169014084507044,0.4004854368932038,0.5087719298245614,0.5025014482068566,0.4005305039787799,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.48444444444444446,0.3770491803278688,0.5213270142180094,0.704225352112676,0.6310679611650485,0.5368421052631579,0.5217757649165307,0.5596816976127321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0.5111111111111111,0.39344262295081966,0.5213270142180094,0.5633802816901409,0.5218446601941747,0.4807017543859649,0.4855442624677445,0.5251989389920424,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5244444444444445,0.32786885245901637,0.2962085308056872,0.6514084507042254,0.5606796116504854,0.5228070175438596,0.5044499447048292,0.5004420866489832,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,0.5377777777777778,0.701639344262295,0.5379146919431279,0.4366197183098592,0.5679611650485437,0.5228070175438596,0.5154036547474854,0.6021220159151194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0.41555555555555557,0.29180327868852457,0.42654028436018954,0.4119718309859155,0.46844660194174753,0.47017543859649125,0.40923692664174,0.33244916003536695,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5244444444444445,0.5475409836065573,0.4976303317535545,0.3767605633802817,0.47330097087378636,0.5017543859649123,0.513665806519564,0.5384615384615384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0.5666666666666667,0.5081967213114754,0.46208530805687204,0.38732394366197187,0.5097087378640777,0.47719298245614034,0.43598925693822743,0.4394341290893015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0.3222222222222222,0.09836065573770492,0.5687203791469194,0.36971830985915494,0.4490291262135922,0.40350877192982454,0.3301385012375586,0.29885057471264365,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.6244444444444445,0.6459016393442623,0.6516587677725119,0.704225352112676,0.4635922330097087,0.5508771929824562,0.5632208120490811,0.6091954022988506,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.44,0.3114754098360656,0.5284360189573459,0.3345070422535211,0.5461165048543689,0.44912280701754387,0.4571594080783612,0.4120247568523431,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0.4777777777777778,0.3114754098360656,0.5213270142180094,0.5809859154929577,0.5339805825242718,0.48771929824561405,0.4977618621307073,0.49513704686118476,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0.5266666666666666,0.3540983606557377,0.509478672985782,0.6443661971830986,0.49757281553398053,0.512280701754386,0.49207435883932804,0.5260831122900088,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.5088888888888888,0.32786885245901637,0.5924170616113744,0.3345070422535211,0.5825242718446602,0.45614035087719296,0.4569487598083101,0.4916003536693192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,0.5911111111111111,0.6032786885245901,0.5947867298578199,0.6302816901408451,0.5849514563106796,0.519298245614035,0.5228816683342988,0.6587091069849691,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5511111111111111,0.5016393442622951,0.6113744075829384,0.8133802816901409,0.5922330097087378,0.5087719298245614,0.4975512138606562,0.6083112290008842,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.58,0.3475409836065574,0.4786729857819905,0.5140845070422535,0.5995145631067961,0.5157894736842106,0.5067144136078783,0.4995579133510168,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5222222222222223,0.4426229508196721,0.533175355450237,0.6866197183098591,0.6310679611650485,0.49122807017543857,0.4944968139449155,0.5473032714412025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0.5222222222222223,0.6065573770491803,0.6161137440758294,0.5105633802816901,0.5339805825242718,0.512280701754386,0.5140344409921533,0.5906277630415562,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0.5355555555555556,0.6557377049180327,0.5639810426540284,0.5985915492957746,0.44174757281553395,0.5578947368421052,0.6156195692242878,0.5269672855879752,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0.5444444444444444,0.5245901639344261,0.39336492890995256,0.704225352112676,0.4271844660194174,0.49122807017543857,0.4843856969824636,0.5455349248452697,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0.4222222222222222,0.360655737704918,0.42654028436018954,0.31690140845070425,0.4368932038834951,0.45614035087719296,0.411764705882353,0.32625994694960214,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.45555555555555555,0.22950819672131145,0.3744075829383886,0.44014084507042256,0.41990291262135915,0.45614035087719296,0.4721680973195008,0.39434129089301506,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.4666666666666667,0.37049180327868847,0.4786729857819905,0.47887323943661975,0.5194174757281553,0.47017543859649125,0.44915477381642005,0.48629531388152075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0.34444444444444444,0.21967213114754097,0.43838862559241704,0.28169014084507044,0.4368932038834951,0.45614035087719296,0.42345568487018803,0.34040671971706454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
