First_pokemon_id,Second_pokemon_id,Winner,Name_first,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Name_second,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
129,744,129,Seaking,Water,Normal,80,92,65,65,80,68,1,False,13,390,158,Pangoro,Fighting,Dark,95,124,78,69,71,58,6,False,21,1360,173
58,560,560,Meowth,Normal,Normal,40,45,35,40,40,90,1,False,4,42,58,Emboar,Fire,Fighting,110,123,65,100,65,65,5,False,16,1500,238
658,146,658,Galvantula,Bug,Electric,70,77,60,97,60,108,5,False,8,143,165,Vaporeon,Water,Normal,130,65,60,110,95,65,1,False,10,290,184
625,753,625,Cofagrigus,Ghost,Normal,58,50,145,95,105,30,5,False,17,765,169,Spritzee,Fairy,Normal,78,52,60,63,65,23,6,False,2,5,68
524,27,524,Gliscor,Ground,Flying,75,95,125,45,75,95,4,False,20,425,179,Spearow,Normal,Flying,40,60,30,31,31,70,1,False,3,20,52
794,474,794,Yveltal,Dark,Flying,126,131,95,131,98,99,6,True,58,2030,306,Drifblim,Ghost,Flying,150,80,44,90,54,80,4,False,12,150,174
365,391,391,Swablu,Normal,Flying,45,40,60,40,75,50,3,False,4,12,62,Tropius,Grass,Flying,99,68,83,72,87,51,3,False,20,1000,161
526,424,424,Porygon-Z,Normal,Normal,85,80,70,135,75,90,4,False,9,340,241,Groudon,Ground,Normal,100,150,140,100,90,90,3,True,35,9500,302
70,456,70,Kadabra,Psychic,Normal,40,35,30,120,70,105,1,False,13,565,140,Shieldon,Rock,Steel,30,42,118,42,88,30,4,False,5,570,70
540,288,540,Azelf,Psychic,Normal,75,125,70,125,70,115,4,True,3,3,261,Linoone,Normal,Normal,78,70,61,50,61,100,3,False,5,325,147
347,389,347,Swalot,Poison,Normal,100,73,83,73,83,55,3,False,17,800,163,Duskull,Ghost,Normal,20,40,90,30,90,25,3,False,8,150,59
689,128,128,Rufflet,Normal,Flying,70,83,50,37,50,60,5,False,5,105,70,Goldeen,Water,Normal,45,67,60,35,50,63,1,False,6,150,64
211,701,701,Quagsire,Water,Ground,95,85,85,65,65,35,2,False,14,750,151,Terrakion,Rock,Fighting,91,129,90,72,90,108,5,True,19,2600,261
336,385,336,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,13,315,144,Kecleon,Normal,Normal,60,90,70,60,120,40,3,False,10,220,154
594,80,80,Gurdurr,Fighting,Normal,85,105,85,40,50,40,5,False,12,400,142,Tentacruel,Water,Poison,80,70,65,80,120,100,1,False,16,550,180
27,731,731,Spearow,Normal,Flying,40,60,30,31,31,70,1,False,3,20,52,Fletchinder,Fire,Flying,62,73,55,56,52,84,6,False,7,160,134
578,768,768,Musharna,Psychic,Normal,116,55,85,107,95,29,5,False,11,605,170,Tyrantrum,Rock,Dragon,82,121,119,69,59,71,6,False,25,2700,182
257,221,257,Hitmontop,Fighting,Normal,50,95,95,35,110,70,2,False,14,480,159,Forretress,Bug,Steel,75,90,140,60,60,40,2,False,12,1258,163
308,544,544,Surskit,Bug,Water,40,30,32,50,52,65,3,False,5,17,54,Regigigas,Normal,Normal,110,160,110,80,110,100,4,True,37,4200,302
213,442,213,Umbreon,Dark,Normal,95,65,110,60,130,65,2,False,10,270,184,Starly,Normal,Flying,40,55,30,30,30,60,4,False,3,20,49
575,302,302,Panpour,Water,Normal,50,53,48,53,48,64,5,False,6,135,63,Wingull,Water,Flying,40,30,30,55,30,85,3,False,6,95,54
209,645,209,Yanma,Bug,Flying,65,65,45,75,45,95,2,False,12,380,78,Vanillish,Ice,Normal,51,65,65,80,75,59,5,False,11,410,138
92,768,92,Doduo,Normal,Flying,35,85,45,35,35,75,1,False,14,392,62,Tyrantrum,Rock,Dragon,82,121,119,69,59,71,6,False,25,2700,182
116,672,116,Hitmonchan,Fighting,Normal,50,105,79,35,110,76,1,False,14,502,159,Axew,Dragon,Normal,46,87,60,30,40,57,5,False,6,180,64
568,396,568,Stoutland,Normal,Normal,85,110,90,45,90,80,5,False,12,610,225,Snorunt,Ice,Normal,50,50,50,50,50,50,3,False,7,168,60
644,218,644,Vanillite,Ice,Normal,36,50,50,65,60,44,5,False,4,57,61,Wobbuffet,Psychic,Normal,190,33,58,33,58,33,2,False,13,285,142
321,163,163,Makuhita,Fighting,Normal,72,60,30,20,30,25,3,False,10,864,47,Mewtwo,Psychic,Normal,106,110,90,154,90,130,1,True,20,1220,306
51,57,51,Vileplume,Grass,Poison,75,80,85,110,90,50,1,False,12,186,221,Dugtrio,Ground,Normal,35,80,50,50,70,120,1,False,7,333,149
237,448,448,Slugma,Fire,Normal,40,40,40,70,40,20,2,False,7,350,50,Kricketune,Bug,Normal,77,85,51,55,51,65,4,False,10,255,134
580,676,580,Tranquill,Normal,Flying,62,77,62,50,42,65,5,False,6,150,125,Beartic,Ice,Normal,95,110,80,70,80,50,5,False,26,2600,177
789,726,726,Bergmite,Ice,Normal,55,69,85,32,35,28,6,False,10,995,61,Frogadier,Water,Normal,54,63,52,83,56,97,6,False,6,109,142
420,718,420,Latios,Dragon,Psychic,80,90,80,130,110,110,3,True,20,600,270,Genesect,Bug,Steel,71,120,95,120,95,99,5,False,15,825,270
526,159,159,Porygon-Z,Normal,Normal,85,80,70,135,75,90,4,False,9,340,241,Moltres,Fire,Flying,90,100,90,125,85,90,1,True,20,600,261
115,56,56,Hitmonlee,Fighting,Normal,50,120,53,35,110,87,1,False,15,498,159,Diglett,Ground,Normal,10,55,25,35,45,95,1,False,2,8,53
358,636,358,Grumpig,Psychic,Normal,80,45,65,90,110,80,3,False,9,715,165,Gothita,Psychic,Normal,45,30,50,55,65,45,5,False,4,58,58
54,532,532,Venonat,Bug,Poison,60,55,50,40,55,45,1,False,10,300,61,Rotom,Electric,Ghost,50,50,77,95,77,91,4,False,3,3,154
768,179,768,Tyrantrum,Rock,Dragon,82,121,119,69,59,71,6,False,25,2700,182,Noctowl,Normal,Flying,100,50,50,76,96,70,2,False,16,408,158
94,724,724,Seel,Water,Normal,65,45,55,45,70,45,1,False,11,900,65,Delphox,Fire,Psychic,75,69,72,114,100,104,6,False,15,390,240
305,251,305,Kirlia,Psychic,Fairy,38,35,35,65,55,50,3,False,8,202,97,Phanpy,Ground,Normal,90,60,60,40,40,40,2,False,5,335,66
593,733,733,Timburr,Fighting,Normal,75,80,55,25,35,35,5,False,6,125,61,Scatterbug,Bug,Normal,38,35,40,27,25,35,6,False,3,25,40
568,428,428,Stoutland,Normal,Normal,85,110,90,45,90,80,5,False,12,610,225,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True,3,11,270
290,287,287,Silcoon,Bug,Normal,50,35,55,25,25,15,3,False,6,100,72,Zigzagoon,Normal,Normal,38,30,41,30,41,60,3,False,4,175,56
762,733,762,Dragalge,Poison,Dragon,65,75,90,97,123,44,6,False,18,815,173,Scatterbug,Bug,Normal,38,35,40,27,25,35,6,False,3,25,40
217,100,100,Unown,Psychic,Normal,48,72,48,72,48,48,2,False,5,50,118,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False,13,1,62
668,87,668,Beheeyem,Psychic,Normal,75,75,75,125,95,40,5,False,10,345,170,Slowbro,Water,Psychic,95,75,110,100,80,30,1,False,16,785,172
123,771,771,Tangela,Grass,Normal,65,55,115,100,40,60,1,False,10,350,87,Sylveon,Fairy,Normal,95,65,65,110,130,60,6,False,10,235,184
261,154,154,Miltank,Normal,Normal,95,80,105,40,70,100,2,False,12,755,172,Aerodactyl,Rock,Flying,80,105,65,60,75,130,1,False,18,590,180
106,505,505,Hypno,Psychic,Normal,85,73,70,73,115,67,1,False,16,756,169,Toxicroak,Poison,Fighting,83,106,65,86,65,85,4,False,13,444,172
453,614,614,Roserade,Grass,Poison,60,70,65,125,105,90,4,False,9,145,232,Krookodile,Ground,Dark,95,117,80,65,70,92,5,False,15,963,234
107,48,48,Krabby,Water,Normal,30,105,90,25,25,50,1,False,4,65,65,Golbat,Poison,Flying,75,80,70,65,75,90,1,False,16,550,159
722,590,590,Fennekin,Fire,Normal,40,45,40,62,60,60,6,False,4,94,61,Excadrill,Ground,Steel,110,135,60,50,65,88,5,False,7,404,178
141,727,727,Gyarados,Water,Flying,95,125,79,60,100,81,1,False,65,2350,189,Greninja,Water,Dark,72,95,67,103,71,122,6,False,15,400,239
490,239,490,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,5,19,144,Swinub,Ice,Ground,50,50,40,30,30,50,2,False,4,65,50
373,128,128,Whiscash,Water,Ground,110,78,73,76,71,60,3,False,9,236,164,Goldeen,Water,Normal,45,67,60,35,50,63,1,False,6,150,64
3,730,3,Venusaur,Grass,Poison,80,82,83,100,100,80,1,False,20,1000,236,Fletchling,Normal,Flying,45,50,43,40,38,62,6,False,3,17,56
724,2,724,Delphox,Fire,Psychic,75,69,72,114,100,104,6,False,15,390,240,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False,10,130,142
250,357,250,Kingdra,Water,Dragon,75,95,95,95,95,85,2,False,18,1520,243,Spoink,Psychic,Normal,60,25,35,70,80,60,3,False,7,306,66
366,371,366,Altaria,Dragon,Flying,75,70,90,70,105,80,3,False,11,206,172,Solrock,Rock,Psychic,70,95,85,55,65,70,3,False,12,1540,161
358,765,358,Grumpig,Psychic,Normal,80,45,65,90,110,80,3,False,9,715,165,Helioptile,Electric,Normal,44,38,33,61,43,70,6,False,5,60,58
198,110,198,Bellossom,Grass,Normal,75,80,95,90,100,50,2,False,4,58,221,Electrode,Electric,Normal,60,50,70,80,80,140,1,False,12,666,172
152,760,760,Kabuto,Rock,Water,30,80,90,55,45,55,1,False,5,115,71,Barbaracle,Rock,Water,72,105,115,54,86,68,6,False,13,960,175
174,646,646,Croconaw,Water,Normal,65,80,80,59,63,58,2,False,11,250,142,Vanilluxe,Ice,Normal,71,95,85,110,95,79,5,False,13,575,241
438,59,59,Infernape,Fire,Fighting,76,104,71,104,71,108,4,False,12,550,240,Persian,Normal,Normal,65,70,60,65,65,115,1,False,10,320,154
614,443,614,Krookodile,Ground,Dark,95,117,80,65,70,92,5,False,15,963,234,Staravia,Normal,Flying,55,75,50,40,40,80,4,False,6,155,119
789,127,127,Bergmite,Ice,Normal,55,69,85,32,35,28,6,False,10,995,61,Seadra,Water,Normal,55,65,95,95,45,85,1,False,12,250,154
565,214,214,Watchog,Normal,Normal,60,85,69,60,69,77,5,False,11,270,147,Murkrow,Dark,Flying,60,85,42,85,42,91,2,False,5,21,81
158,635,635,Zapdos,Electric,Flying,90,90,85,125,90,100,1,True,16,526,261,Cinccino,Normal,Normal,75,95,60,65,60,115,5,False,5,75,165
386,21,21,Shuppet,Ghost,Normal,44,75,35,63,33,45,3,False,6,23,59,Pidgey,Normal,Flying,40,45,40,35,35,56,1,False,3,18,50
408,404,404,Shelgon,Dragon,Normal,65,95,100,60,50,50,3,False,11,1105,147,Gorebyss,Water,Normal,55,84,105,114,75,52,3,False,18,226,170
349,440,349,Sharpedo,Water,Dark,70,120,40,95,40,95,3,False,18,888,161,Prinplup,Water,Normal,64,66,68,81,76,50,4,False,8,230,142
83,569,569,Golem,Rock,Ground,80,120,130,55,65,45,1,False,14,3000,223,Purrloin,Dark,Normal,41,50,37,50,37,66,5,False,4,101,56
173,609,173,Totodile,Water,Normal,50,65,64,44,48,43,2,False,6,95,63,Petilil,Grass,Normal,45,35,50,70,50,30,5,False,5,66,56
770,572,572,Aurorus,Rock,Ice,123,77,72,99,92,58,6,False,27,2250,104,Simisage,Grass,Normal,75,98,63,98,63,101,5,False,11,305,174
51,473,473,Vileplume,Grass,Poison,75,80,85,110,90,50,1,False,12,186,221,Drifloon,Ghost,Flying,90,50,34,60,44,70,4,False,4,12,70
452,106,106,Budew,Grass,Poison,40,30,35,50,70,55,4,False,2,12,56,Hypno,Psychic,Normal,85,73,70,73,115,67,1,False,16,756,169
550,769,550,Darkrai,Dark,Normal,70,90,90,135,90,125,4,True,15,505,270,Amaura,Rock,Ice,77,59,50,67,63,46,6,False,13,252,72
525,740,525,Mamoswine,Ice,Ground,110,130,80,70,60,80,4,False,25,2910,239,Florges,Fairy,Normal,78,65,68,112,154,75,6,False,11,100,248
464,762,762,Vespiquen,Bug,Flying,70,80,102,80,102,40,4,False,12,385,166,Dragalge,Poison,Dragon,65,75,90,97,123,44,6,False,18,815,173
572,45,572,Simisage,Grass,Normal,75,98,63,98,63,101,5,False,11,305,174,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False,5,55,95
569,741,569,Purrloin,Dark,Normal,41,50,37,50,37,66,5,False,4,101,56,Skiddo,Grass,Normal,66,65,48,62,57,52,6,False,9,310,70
193,28,28,Xatu,Psychic,Flying,65,75,70,95,70,95,2,False,15,150,165,Fearow,Normal,Flying,65,90,65,61,61,100,1,False,12,380,155
247,445,247,Houndour,Dark,Fire,45,60,30,80,50,65,2,False,6,108,66,Bidoof,Normal,Normal,59,45,40,35,40,31,4,False,5,200,50
435,44,44,Torterra,Grass,Ground,95,109,105,75,85,56,4,False,22,3100,236,Ninetales,Fire,Normal,73,76,75,81,100,100,1,False,11,199,177
794,359,794,Yveltal,Dark,Flying,126,131,95,131,98,99,6,True,58,2030,306,Spinda,Normal,Normal,60,60,60,60,60,60,3,False,11,50,126
196,758,758,Ampharos,Electric,Normal,90,75,85,115,90,55,2,False,14,615,230,Malamar,Dark,Psychic,86,92,88,68,75,73,6,False,15,470,169
451,790,451,Luxray,Electric,Normal,80,120,79,95,79,70,4,False,14,420,235,Avalugg,Ice,Normal,95,117,184,44,46,28,6,False,20,5050,180
211,442,442,Quagsire,Water,Ground,95,85,85,65,65,35,2,False,14,750,151,Starly,Normal,Flying,40,55,30,30,30,60,4,False,3,20,49
773,582,773,Dedenne,Electric,Fairy,67,58,57,81,67,101,6,False,2,22,151,Blitzle,Electric,Normal,45,60,32,50,32,76,5,False,8,298,59
403,59,59,Huntail,Water,Normal,55,104,105,94,75,52,3,False,17,270,170,Persian,Normal,Normal,65,70,60,65,65,115,1,False,10,320,154
401,413,413,Walrein,Ice,Water,110,80,90,95,90,65,3,False,14,1506,239,Metagross,Steel,Psychic,80,135,130,95,90,70,3,False,16,5500,270
228,679,679,Qwilfish,Water,Poison,65,95,75,55,55,85,2,False,5,39,88,Accelgor,Bug,Normal,80,70,40,100,60,145,5,False,8,253,173
753,196,196,Spritzee,Fairy,Normal,78,52,60,63,65,23,6,False,2,5,68,Ampharos,Electric,Normal,90,75,85,115,90,55,2,False,14,615,230
578,434,434,Musharna,Psychic,Normal,116,55,85,107,95,29,5,False,11,605,170,Grotle,Grass,Normal,75,89,85,55,65,36,4,False,11,970,142
210,40,40,Wooper,Water,Ground,55,45,45,25,25,15,2,False,4,85,42,Nidoking,Poison,Ground,81,102,77,85,75,85,1,False,14,620,227
18,458,458,Kakuna,Bug,Poison,45,25,50,25,25,35,1,False,6,100,72,Burmy,Bug,Normal,40,29,45,29,45,36,4,False,2,34,45
538,742,538,Uxie,Psychic,Normal,75,75,130,75,130,95,4,True,3,3,261,Gogoat,Grass,Normal,123,100,62,97,81,68,6,False,17,910,186
702,627,702,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True,20,2000,261,Carracosta,Water,Rock,74,108,133,83,65,32,5,False,12,810,173
403,412,403,Huntail,Water,Normal,55,104,105,94,75,52,3,False,17,270,170,Metang,Steel,Psychic,60,75,100,55,80,50,3,False,12,2025,147
517,136,136,Tangrowth,Grass,Normal,100,100,125,110,50,50,4,False,20,1286,187,Magmar,Fire,Normal,65,95,57,100,85,93,1,False,13,445,173
465,89,465,Pachirisu,Electric,Normal,60,45,70,45,90,95,4,False,4,39,142,Magnemite,Electric,Steel,25,35,70,95,55,45,1,False,3,60,65
505,502,505,Toxicroak,Poison,Fighting,83,106,65,86,65,85,4,False,13,444,172,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,8,120,66
601,644,644,Sewaddle,Bug,Grass,45,53,70,40,60,42,5,False,3,25,62,Vanillite,Ice,Normal,36,50,50,65,60,44,5,False,4,57,61
548,525,525,Phione,Water,Normal,80,80,80,80,80,80,4,False,4,31,216,Mamoswine,Ice,Ground,110,130,80,70,60,80,4,False,25,2910,239
707,521,521,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,32,3300,306,Yanmega,Bug,Flying,86,76,86,116,56,95,4,False,19,515,180
14,62,62,Caterpie,Bug,Normal,45,30,35,20,20,45,1,False,3,29,39,Mankey,Fighting,Normal,40,80,35,35,45,70,1,False,5,280,61
728,501,728,Bunnelby,Normal,Normal,38,36,38,32,36,57,6,False,4,50,47,Hippowdon,Ground,Normal,108,112,118,68,72,47,4,False,20,3000,184
182,246,246,Spinarak,Bug,Poison,40,60,40,40,40,30,2,False,5,85,50,Skarmory,Steel,Flying,65,80,140,40,70,70,2,False,17,505,163
741,117,741,Skiddo,Grass,Normal,66,65,48,62,57,52,6,False,9,310,70,Lickitung,Normal,Normal,90,55,75,60,75,30,1,False,12,655,77
719,574,574,Chespin,Grass,Normal,56,61,65,48,45,38,6,False,4,90,63,Simisear,Fire,Normal,75,98,63,98,63,101,5,False,10,280,174
492,37,37,Gible,Dragon,Ground,58,70,45,40,45,42,4,False,7,205,60,Nidoqueen,Poison,Ground,90,92,87,75,85,76,1,False,13,600,227
539,153,153,Mesprit,Psychic,Normal,80,105,105,105,105,80,4,True,3,3,261,Kabutops,Rock,Water,60,115,105,65,70,80,1,False,13,405,173
152,159,159,Kabuto,Rock,Water,30,80,90,55,45,55,1,False,5,115,71,Moltres,Fire,Flying,90,100,90,125,85,90,1,True,20,600,261
182,579,579,Spinarak,Bug,Poison,40,60,40,40,40,30,2,False,5,85,50,Pidove,Normal,Flying,50,55,50,36,30,43,5,False,3,21,53
69,302,69,Abra,Psychic,Normal,25,20,15,105,55,90,1,False,9,195,62,Wingull,Water,Flying,40,30,30,55,30,85,3,False,6,95,54
683,506,683,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170,Carnivine,Grass,Normal,74,100,72,90,72,46,4,False,14,270,159
2,619,2,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False,10,130,142,Dwebble,Bug,Rock,50,65,85,35,35,55,5,False,3,145,65
735,255,735,Vivillon,Bug,Flying,80,52,50,90,50,89,6,False,12,170,185,Smeargle,Normal,Normal,55,20,35,20,45,75,2,False,12,580,88
70,800,70,Kadabra,Psychic,Normal,40,35,30,120,70,105,1,False,13,565,140,Volcanion,Fire,Water,80,110,120,130,90,70,6,True,17,1950,270
120,67,67,Rhyhorn,Ground,Rock,80,85,95,30,30,25,1,False,10,1150,69,Poliwhirl,Water,Normal,65,65,65,50,50,90,1,False,10,200,135
68,397,397,Poliwrath,Water,Fighting,90,95,95,70,90,70,1,False,13,540,230,Glalie,Ice,Normal,80,80,80,80,80,80,3,False,15,2565,168
577,58,58,Munna,Psychic,Normal,76,25,45,67,55,24,5,False,6,233,58,Meowth,Normal,Normal,40,45,35,40,40,90,1,False,4,42,58
750,29,29,Doublade,Steel,Ghost,59,110,150,45,49,35,6,False,8,45,157,Ekans,Poison,Normal,35,60,44,40,54,55,1,False,20,69,58
391,640,391,Tropius,Grass,Flying,99,68,83,72,87,51,3,False,20,1000,161,Duosion,Psychic,Normal,65,40,50,125,60,30,5,False,6,80,130
211,737,211,Quagsire,Water,Ground,95,85,85,65,65,35,2,False,14,750,151,Pyroar,Fire,Normal,86,68,72,109,66,106,6,False,15,815,177
462,694,694,Mothim,Bug,Flying,70,94,50,94,50,66,4,False,9,233,148,Durant,Bug,Steel,58,109,112,48,48,109,5,False,3,330,169
615,652,615,Darumaka,Fire,Normal,70,90,45,15,45,50,5,False,6,375,63,Foongus,Grass,Poison,69,55,45,55,55,15,5,False,2,10,59
247,594,594,Houndour,Dark,Fire,45,60,30,80,50,65,2,False,6,108,66,Gurdurr,Fighting,Normal,85,105,85,40,50,40,5,False,12,400,142
729,586,586,Diggersby,Normal,Ground,85,56,77,50,77,78,6,False,10,424,148,Gigalith,Rock,Normal,85,135,130,60,80,25,5,False,17,2600,232
516,740,516,Rhyperior,Ground,Rock,115,140,130,55,55,40,4,False,24,2828,241,Florges,Fairy,Normal,78,65,68,112,154,75,6,False,11,100,248
440,525,525,Prinplup,Water,Normal,64,66,68,81,76,50,4,False,8,230,142,Mamoswine,Ice,Ground,110,130,80,70,60,80,4,False,25,2910,239
634,424,424,Minccino,Normal,Normal,55,50,40,40,40,75,5,False,4,58,60,Groudon,Ground,Normal,100,150,140,100,90,90,3,True,35,9500,302
317,294,317,Shedinja,Bug,Ghost,1,90,45,30,30,40,3,False,8,12,83,Lotad,Water,Grass,40,30,30,40,50,30,3,False,5,26,44
463,790,790,Combee,Bug,Flying,30,30,42,30,42,70,4,False,3,55,49,Avalugg,Ice,Normal,95,117,184,44,46,28,6,False,20,5050,180
770,7,7,Aurorus,Rock,Ice,123,77,72,99,92,58,6,False,27,2250,104,Charizard,Fire,Flying,78,84,78,109,85,100,1,False,17,905,240
454,469,469,Cranidos,Rock,Normal,67,125,40,30,30,58,4,False,9,315,70,Cherrim,Grass,Normal,70,60,70,87,78,85,4,False,5,93,158
241,731,241,Corsola,Water,Rock,55,55,85,65,85,35,2,False,6,50,144,Fletchinder,Fire,Flying,62,73,55,56,52,84,6,False,7,160,134
688,190,688,Bouffalant,Normal,Normal,95,110,95,40,95,55,5,False,16,946,172,Togepi,Fairy,Normal,35,20,65,40,65,20,2,False,3,15,49
271,21,271,Ho-oh,Fire,Flying,106,130,90,110,154,90,2,True,38,1990,306,Pidgey,Normal,Flying,40,45,40,35,35,56,1,False,3,18,50
476,223,476,Lopunny,Normal,Normal,65,76,84,54,96,105,4,False,12,333,168,Gligar,Ground,Flying,65,75,105,35,65,85,2,False,11,648,86
574,283,574,Simisear,Fire,Normal,75,98,63,98,63,101,5,False,10,280,174,Swampert,Water,Ground,100,110,90,85,90,60,3,False,15,819,241
1,679,679,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,7,69,64,Accelgor,Bug,Normal,80,70,40,100,60,145,5,False,8,253,173
595,131,595,Conkeldurr,Fighting,Normal,105,140,95,55,65,45,5,False,14,870,227,Starmie,Water,Psychic,60,75,85,100,85,115,1,False,11,800,182
433,339,339,Turtwig,Grass,Normal,55,68,64,45,55,31,4,False,4,102,64,Manectric,Electric,Normal,70,75,60,105,60,105,3,False,15,402,166
247,452,247,Houndour,Dark,Fire,45,60,30,80,50,65,2,False,6,108,66,Budew,Grass,Poison,40,30,35,50,70,55,4,False,2,12,56
453,29,453,Roserade,Grass,Poison,60,70,65,125,105,90,4,False,9,145,232,Ekans,Poison,Normal,35,60,44,40,54,55,1,False,20,69,58
73,113,113,Machop,Fighting,Normal,70,80,50,35,35,35,1,False,8,195,61,Cubone,Ground,Normal,50,50,95,40,50,35,1,False,4,65,64
374,87,374,Corphish,Water,Normal,43,80,65,50,35,35,3,False,6,115,62,Slowbro,Water,Psychic,95,75,110,100,80,30,1,False,16,785,172
681,790,681,Mienfoo,Fighting,Normal,45,85,50,55,50,65,5,False,9,200,70,Avalugg,Ice,Normal,95,117,184,44,46,28,6,False,20,5050,180
181,765,181,Ledian,Bug,Flying,55,35,50,55,110,85,2,False,14,356,137,Helioptile,Electric,Normal,44,38,33,61,43,70,6,False,5,60,58
584,498,498,Roggenrola,Rock,Normal,55,75,85,25,25,15,5,False,4,180,56,Lucario,Fighting,Steel,70,110,70,115,70,90,4,False,12,540,184
586,590,590,Gigalith,Rock,Normal,85,135,130,60,80,25,5,False,17,2600,232,Excadrill,Ground,Steel,110,135,60,50,65,88,5,False,7,404,178
732,1,732,Talonflame,Fire,Flying,78,81,71,74,69,126,6,False,12,245,175,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,7,69,64
478,524,478,Mismagius,Ghost,Normal,60,60,60,105,105,105,4,False,9,44,173,Gliscor,Ground,Flying,75,95,125,45,75,95,4,False,20,425,179
734,19,19,Spewpa,Bug,Normal,45,22,60,27,30,29,6,False,3,84,75,Beedrill,Bug,Poison,65,90,40,45,80,75,1,False,10,295,178
634,348,634,Minccino,Normal,Normal,55,50,40,40,40,75,5,False,4,58,60,Carvanha,Water,Dark,45,90,20,65,20,65,3,False,8,208,61
567,755,567,Herdier,Normal,Normal,65,80,65,35,65,60,5,False,9,147,130,Swirlix,Fairy,Normal,62,48,66,59,57,49,6,False,4,35,68
354,82,354,Camerupt,Fire,Ground,70,100,70,105,75,40,3,False,19,2200,161,Graveler,Rock,Ground,55,95,115,45,45,35,1,False,10,1050,137
420,85,420,Latios,Dragon,Psychic,80,90,80,130,110,110,3,True,20,600,270,Rapidash,Fire,Normal,65,100,70,80,80,105,1,False,17,950,175
610,215,610,Lilligant,Grass,Normal,70,60,75,110,75,90,5,False,11,163,168,Slowking,Water,Psychic,95,75,80,100,110,30,2,False,20,795,172
122,588,588,Chansey,Normal,Normal,250,5,5,35,105,50,1,False,11,346,395,Swoobat,Psychic,Flying,67,57,55,77,55,114,5,False,9,105,149
159,77,159,Moltres,Fire,Flying,90,100,90,125,85,90,1,True,20,600,261,Weepinbell,Grass,Poison,65,90,50,85,45,55,1,False,10,64,137
508,293,508,Lumineon,Water,Normal,69,69,76,69,86,91,4,False,12,240,161,Dustox,Bug,Poison,60,50,70,50,90,65,3,False,12,316,173
763,685,685,Clauncher,Water,Normal,50,53,62,58,63,44,6,False,5,83,66,Golurk,Ground,Ghost,89,124,80,55,80,55,5,False,28,3300,169
428,203,428,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True,3,11,270,Hoppip,Grass,Flying,35,35,40,35,55,50,2,False,4,5,50
509,199,509,Mantyke,Water,Flying,45,20,50,60,120,50,4,False,10,650,69,Marill,Water,Fairy,70,20,50,20,50,40,2,False,4,85,88
310,48,48,Shroomish,Grass,Normal,60,40,60,40,60,35,3,False,4,45,59,Golbat,Poison,Flying,75,80,70,65,75,90,1,False,16,550,159
80,314,314,Tentacruel,Water,Poison,80,70,65,80,120,100,1,False,16,550,180,Slaking,Normal,Normal,150,160,100,95,65,100,3,False,20,1305,252
463,203,463,Combee,Bug,Flying,30,30,42,30,42,70,4,False,3,55,49,Hoppip,Grass,Flying,35,35,40,35,55,50,2,False,4,5,50
700,49,700,Cobalion,Steel,Fighting,91,90,129,90,72,108,5,True,21,2500,261,Oddish,Grass,Poison,45,50,55,75,65,30,1,False,5,54,64
73,485,73,Machop,Fighting,Normal,70,80,50,35,35,35,1,False,8,195,61,Bronzor,Steel,Psychic,57,24,86,24,86,23,4,False,5,605,60
627,314,314,Carracosta,Water,Rock,74,108,133,83,65,32,5,False,12,810,173,Slaking,Normal,Normal,150,160,100,95,65,100,3,False,20,1305,252
216,657,216,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87,Joltik,Bug,Electric,50,47,50,57,50,65,5,False,1,6,64
632,707,707,Zorua,Dark,Normal,40,65,40,80,40,65,5,False,7,125,66,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,32,3300,306
692,331,692,Mandibuzz,Dark,Flying,110,65,105,55,95,80,5,False,12,395,179,Aron,Steel,Rock,50,70,100,40,40,30,3,False,4,600,66
